titles,links,time,media
蔡英文雲林掃街 掀小英旋風,https://www.chinatimes.com/realtimenews/20160111004347-260407,16:252016/01/11,China Times
「超級星期天」掃街造勢 蔡英文：我們很缺你這票,,04:102016/01/11,China Times
蔡英文參拜奉天宮 掃街新港票倉,https://www.chinatimes.com/realtimenews/20160111003180-260407,13:092016/01/11,China Times
蔡英文指控朱立倫縱容黨籍候選人賄選,https://www.chinatimes.com/realtimenews/20160111003076-260407,12:472016/01/11,China Times
蔡英文疾呼 「用3張選票救台灣」,https://www.chinatimes.com/realtimenews/20160111005167-260407,19:472016/01/11,China Times
嘉義賄選頻傳 蔡英文批朱迴避、不負責任,https://www.chinatimes.com/realtimenews/20160111002647-260407,11:052016/01/11,China Times
「不是特別喜歡 是有期待」挺英仁配 李遠哲現身,,04:102016/01/11,China Times
《決戰２０１６》蔡拋勝選對外溝通 藍嗆空洞,https://www.chinatimes.com/newspapers/20160111000641-260301,04:102016/01/11,China Times
小英晚會現竊賊 當場被逮險遭打死,https://www.chinatimes.com/realtimenews/20160111003884-260402,15:382016/01/11,China Times
天堂不撤守－國民黨會不會泡沫化？,https://www.chinatimes.com/newspapers/20160111000359-260109,04:102016/01/11,China Times
旺報觀點－沿用機制或另起爐灶 都有難題,https://www.chinatimes.com/newspapers/20160111000646-260301,04:102016/01/11,China Times
呂秀蓮：若小英能當選 要感謝男人心胸寬廣,https://www.chinatimes.com/realtimenews/20160111005104-260407,19:002016/01/11,China Times
「超級星期天」 短兵肉搏！朱蔡宋府城大拚場,,04:102016/01/11,China Times
《高端專訪》如重返扁時代做法 兩岸關係必然動盪 程建人：蔡若當選 北京聽言觀行,https://www.chinatimes.com/newspapers/20160111000667-260301,04:102016/01/11,China Times
《決戰２０１６》民共無政治基礎 既有管道恐停擺,https://www.chinatimes.com/newspapers/20160111000645-260301,04:102016/01/11,China Times
總統交接條例為何難產,https://www.chinatimes.com/newspapers/20160111000358-260109,04:102016/01/11,China Times
「超級星期天」 嘉縣藍綠拚場,https://www.chinatimes.com/newspapers/20160111000444-260107,04:102016/01/11,China Times
《高端專訪》習務實、蔡有思想 盼妥協找到出路,https://www.chinatimes.com/newspapers/20160111000671-260301,04:102016/01/11,China Times
《決戰２０１６》朱攻綠營票倉 蔡拚全台掃街,https://www.chinatimes.com/newspapers/20160111000647-260301,04:102016/01/11,China Times
超級星期天 朱蔡宋府城拚場,,12:002016/01/11,China Times
訴說40年前老故事 蔡英文堂姐帶來家族照,,04:102016/01/10,China Times
重走台一線 蔡英文盼完封高屏區,,04:102016/01/10,China Times
選前超級星期天 蔡英文台南掃街拜票,https://www.chinatimes.com/realtimenews/20160110001858-260407,11:472016/01/10,China Times
蔡英文屏東楓港故鄉出發　車隊往北展開全台拜票,https://www.chinatimes.com/realtimenews/20160110000003-260407,01:102016/01/10,China Times
黃金周掃街首站 高雄10萬人造勢 蔡英文：這次定把台灣贏回來,,04:102016/01/10,China Times
蔡英文嘉義掃街拜票 沒談美豬進口問題,https://www.chinatimes.com/realtimenews/20160110002993-260407,18:202016/01/10,China Times
全台掃街 楓港出發 小英：讓屏東女兒做總統,,04:102016/01/10,China Times
英旋風掃左楠 盼藍天變綠地,,04:102016/01/10,China Times
英仁高雄造勢晚會　十萬群眾現身身挺,https://www.chinatimes.com/realtimenews/20160110000029-260407,01:082016/01/10,China Times
藍憂綠完全執政 兩岸漸行漸遠,https://www.chinatimes.com/newspapers/20160110000693-260301,04:102016/01/10,China Times
小英政見 看不到準執政者氣度與格局,https://www.chinatimes.com/realtimenews/20160110001105-260401,07:552016/01/10,China Times
現場側寫－沉默選民上街 訴求台海和平,https://www.chinatimes.com/newspapers/20160110000697-260301,04:102016/01/10,China Times
美豬、外交、兩岸 藍綠大不同,https://www.chinatimes.com/newspapers/20160110000360-260109,04:102016/01/10,China Times
準執政 小英格局不夠,https://www.chinatimes.com/newspapers/20160110000358-260109,04:102016/01/10,China Times
超級星期六 國、民、親卯勁催票,https://www.chinatimes.com/newspapers/20160110000698-260301,04:102016/01/10,China Times
周美青帶領娘子軍最吸睛 超級星期六 藍營大遊行,https://www.chinatimes.com/newspapers/20160110000068-260202,04:102016/01/10,China Times
台大選牽動兩岸和睦 國際關注,https://www.chinatimes.com/newspapers/20160110000699-260301,04:102016/01/10,China Times
新聞分析－選後 小英須正面迎接九二共識,https://www.chinatimes.com/newspapers/20160110000703-260301,04:102016/01/10,China Times
金沙展總統 三缺一雕像 選後亮相,https://www.chinatimes.com/newspapers/20160110000404-260107,04:102016/01/10,China Times
大仁哥土城站台高人氣 喊「綠色全壘打」,https://www.chinatimes.com/realtimenews/20160110003442-260407,21:462016/01/10,China Times
小英：讓屏東女兒做總統,,12:002016/01/10,China Times
三姝挺朱 拚逆轉勝,,12:002016/01/10,China Times
蔡英文高雄造勢 籲「3張票救台灣」,https://www.chinatimes.com/realtimenews/20160109004948-260401,23:332016/01/09,China Times
蔡英文全台掃街之旅 從故鄉楓港出發,https://www.chinatimes.com/realtimenews/20160109003132-260407,13:372016/01/09,China Times
蔡英文新解 92共識非全民共識,https://www.chinatimes.com/newspapers/20160109000900-260301,04:102016/01/09,China Times
總統大選前黃金周末大比拚》綠：最後一哩路 決戰全台灣,,04:102016/01/09,China Times
蔡水深火熱說 馬英九再回擊：胡說八道,https://www.chinatimes.com/realtimenews/20160109004009-260401,16:522016/01/09,China Times
小英炫風襲高雄 民眾搶看交通塞,https://www.chinatimes.com/realtimenews/20160109003863-260407,16:362016/01/09,China Times
山寨版朱立倫與蔡英文 現身駁二沙雕展,https://www.chinatimes.com/realtimenews/20160109004382-260405,19:452016/01/09,China Times
美國會USCC報告：蔡可能開放瘦肉精美豬,,04:102016/01/09,China Times
1月9日各報頭版要聞,https://www.chinatimes.com/realtimenews/20160109001336-260401,07:272016/01/09,China Times
談多數黨組閣 朱怒嗆：蔡不願承擔,https://www.chinatimes.com/newspapers/20160109000063-260202,04:102016/01/09,China Times
總統大選政見會最終場》美豬開放 朱宋夾擊小英,,04:102016/01/09,China Times
學者：三黨教育政見黑箱、粗糙,,04:102016/01/09,China Times
總統大選政見會最終場》解決憲政空窗期 朱：多數黨組閣 蔡：邀各黨會商,,04:102016/01/09,China Times
旺報觀點－92共識 仍是兩岸關鍵之鑰,https://www.chinatimes.com/newspapers/20160109000904-260301,04:102016/01/09,China Times
總統大選政見會最終場》小英：尊重九二會談事實 不會挑釁,,04:102016/01/09,China Times
朱轟美豬黑箱 蔡回言之過早,https://www.chinatimes.com/newspapers/20160109000902-260301,04:102016/01/09,China Times
綠欲走完一哩路 藍諷扁朝復辟,https://www.chinatimes.com/newspapers/20160109000909-260301,04:102016/01/09,China Times
總統大選政見會最終場》原住民遭不平等對待 蔡：確保省籍矛盾從此消失 當選後將致歉,,04:102016/01/09,China Times
選前超級星期六 藍綠南北對陣,https://www.chinatimes.com/newspapers/20160109000905-260301,04:102016/01/09,China Times
美豬再掀波 藍反控綠營誣告,https://www.chinatimes.com/newspapers/20160109000470-260107,04:102016/01/09,China Times
美豬攻防 嘉縣藍營也控綠誣告,https://www.chinatimes.com/newspapers/20160109000490-260107,04:102016/01/09,China Times
談九二共識 蔡重申：回歸會談事實,https://www.chinatimes.com/newspapers/20160109000062-260202,04:102016/01/09,China Times
嘉市民團 組後援會挺李俊俋,https://www.chinatimes.com/newspapers/20160109000560-260107,04:102016/01/09,China Times
選前黃金周 高市立委候選人車隊拚場,https://www.chinatimes.com/realtimenews/20160109004130-260407,17:472016/01/09,China Times
政見會最終場 論美豬開放,,12:002016/01/09,China Times
總統大選政見會最終場》朱炮火猛 蔡感性 宋寶刀未老,,04:102016/01/09,China Times
政見發表會後 蔡英文場外接受陳情,https://www.chinatimes.com/realtimenews/20160108006739-260407,22:292016/01/08,China Times
蔡英文：若當選 將用總統身分向原住民道歉,https://www.chinatimes.com/realtimenews/20160108006400-260401,20:322016/01/08,China Times
蔡英文美豬言論 藍綠兩黨彰化互告,https://www.chinatimes.com/realtimenews/20160108003016-260407,11:462016/01/08,China Times
國民黨：開放含瘦肉精美豬進口是蔡英文政見,https://www.chinatimes.com/realtimenews/20160108002920-260407,11:202016/01/08,China Times
明起全台掃街 蔡英文下達總動員令,https://www.chinatimes.com/realtimenews/20160108003267-260401,12:112016/01/08,China Times
社論－蔡英文年金改革政見太保守,https://www.chinatimes.com/newspapers/20160108000458-260109,04:102016/01/08,China Times
談九二共識 蔡英文：是歷史詮釋而非全民共識,https://www.chinatimes.com/realtimenews/20160108006492-260401,20:542016/01/08,China Times
電視政見發表會最終回 蔡英文第一輪發表全文,https://www.chinatimes.com/realtimenews/20160108006450-260407,20:492016/01/08,China Times
藍拋多數黨組閣》 蔡英文：無法私相授受,https://www.chinatimes.com/newspapers/20160108000072-260202,04:102016/01/08,China Times
電視政見發表會最終回 蔡英文第二輪發表全文,https://www.chinatimes.com/realtimenews/20160108006616-260407,21:382016/01/08,China Times
藍拋多數黨組閣》 蔡要馬說清楚 受訪時3度反問媒體：誰提的,,04:102016/01/08,China Times
高孔廉：蔡若執政 海基會只剩請客、吃飯功能,https://www.chinatimes.com/realtimenews/20160108002862-260401,11:112016/01/08,China Times
小英打團結牌 向原民、新移民、外省及客家喊話 ,https://www.chinatimes.com/realtimenews/20160108006433-260401,20:402016/01/08,China Times
電視政見會最終回 宋、朱、蔡續抵會場,https://www.chinatimes.com/realtimenews/20160108006228-260407,19:332016/01/08,China Times
《時報周刊》藍營指控 各項數據兜不攏 英仁展現權力傲慢,,02:592016/01/08,China Times
疊看板遮醜？張肇良：工人搞錯,https://www.chinatimes.com/newspapers/20160108000558-260107,04:102016/01/08,China Times
《決戰２０１６》「多數黨組閣」 蔡：閣揆任命權不可私相授受,https://www.chinatimes.com/newspapers/20160108000858-260301,04:102016/01/08,China Times
「打破家族壟斷」 選前口水戰 打到政二代,https://www.chinatimes.com/newspapers/20160108000562-260107,04:102016/01/08,China Times
藍拋多數黨組閣 爭議多,,12:002016/01/08,China Times
《時報周刊》蔡正元踢爆 林昶佐雙面人 高喊台灣獨立 老媽大賺人民幣,,10:072016/01/08,China Times
《時報周刊》柯P拒站台 小英逆襲 奪選前夜凱道路權,,02:572016/01/08,China Times
藍政策會：蔡英文想選「總統」還是「會長」？,https://www.chinatimes.com/realtimenews/20160107002816-260407,11:152016/01/07,China Times
蔡英文赴苗栗 為黨籍立委造勢,https://www.chinatimes.com/realtimenews/20160107005666-260407,23:042016/01/07,China Times
蔡英文：投票前最擔心3件事,https://www.chinatimes.com/realtimenews/20160107005537-260407,21:432016/01/07,China Times
郁慕明：蔡英文比陳水扁更危險,https://www.chinatimes.com/realtimenews/20160107002070-260401,09:142016/01/07,China Times
蔡英文談勞權婦權 葉毓蘭：令人想笑,https://www.chinatimes.com/realtimenews/20160107003066-260401,12:142016/01/07,China Times
多數黨組閣？蔡英文動怒連3問「誰說的？」,https://www.chinatimes.com/realtimenews/20160107004165-260401,15:512016/01/07,China Times
蔡英文桃園輔選 盼打下歷年最好成績,https://www.chinatimes.com/realtimenews/20160107003979-260407,15:212016/01/07,China Times
蔡英文南桃園輔選 藍營候選人出現引虛驚,https://www.chinatimes.com/realtimenews/20160107005041-260407,19:122016/01/07,China Times
邱毅搶政黨票：4年後與新黨把蔡英文拉下台,https://www.chinatimes.com/realtimenews/20160107002224-260401,09:362016/01/07,China Times
雲林藍營續打「支持蔡英文就是支持開放瘦肉精美豬」,https://www.chinatimes.com/realtimenews/20160107004737-260407,17:222016/01/07,China Times
林奕華批蔡英文：不是最會溝通 是最會告人,https://www.chinatimes.com/realtimenews/20160107002806-260407,11:272016/01/07,China Times
社論－陸客中轉 蔡英文應體會的眉角,https://www.chinatimes.com/newspapers/20160107000430-260109,04:102016/01/07,China Times
總統、國會「雙輸」 小英提前當家？ 藍催票法寶 釋「多數黨組閣」,,04:102016/01/07,China Times
民進黨彰縣黨部 告國民黨違法,https://www.chinatimes.com/newspapers/20160107000582-260107,04:102016/01/07,China Times
旺報觀點－綠享兩岸成果 勿逢馬必反,https://www.chinatimes.com/newspapers/20160107000790-260301,04:102016/01/07,China Times
固宜蘭票倉 蔡催票 讓台灣不停滯,,04:102016/01/07,China Times
陸客中轉蔡平常心 促陸委會說明,https://www.chinatimes.com/newspapers/20160107000791-260301,04:102016/01/07,China Times
藍綠交錯新時代 北京如何因應,https://www.chinatimes.com/newspapers/20160107000928-260310,04:102016/01/07,China Times
開放瘦肉精美豬 宜縣藍綠攻防戰,,04:102016/01/07,China Times
挺蔡就是挺美豬？綠告藍,https://www.chinatimes.com/newspapers/20160107000584-260107,04:102016/01/07,China Times
接受九二共識 才能海闊天空,https://www.chinatimes.com/newspapers/20160107000932-260310,04:102016/01/07,China Times
綠請出賴神花媽 盼扳倒郝龍斌,,04:102016/01/07,China Times
蔡英文：國會將成台灣改革火車頭,https://www.chinatimes.com/realtimenews/20160106005673-260407,23:272016/01/06,China Times
選戰倒數 蔡英文宜蘭催票,https://www.chinatimes.com/realtimenews/20160106005463-260407,21:342016/01/06,China Times
蔡英文南下造勢 盼南部立委揮全壘打,https://www.chinatimes.com/realtimenews/20160106001142-260407,07:322016/01/06,China Times
回擊胡志強 蔡英文：做主委講話「是非不分」,https://www.chinatimes.com/realtimenews/20160106002902-260407,12:162016/01/06,China Times
蔡英文風涼話 慰安婦臉全綠,https://www.chinatimes.com/realtimenews/20160106001900-260401,08:452016/01/06,China Times
挨批國民黨化 蔡英文扳臉：我絕不同意,https://www.chinatimes.com/realtimenews/20160106003791-260401,15:132016/01/06,China Times
賄選傳聞漫天飛 蔡英文：請朱立倫約束,https://www.chinatimes.com/realtimenews/20160106002976-260407,13:112016/01/06,China Times
陸開放陸客中轉釋善意？蔡英文：平常心看待,https://www.chinatimes.com/realtimenews/20160106002852-260407,11:582016/01/06,China Times
蔡英文的隱形台獨,https://www.chinatimes.com/newspapers/20160106000942-260310,04:102016/01/06,China Times
銅鑼灣書局5人失蹤 蔡英文籲港府釐清質疑,https://www.chinatimes.com/realtimenews/20160106002955-260407,12:432016/01/06,China Times
王如玄、洪秀柱合體搶攻眷村 批蔡英文九二共識講不清,https://www.chinatimes.com/realtimenews/20160106003010-260407,13:092016/01/06,China Times
真道理性真愛台灣 團結台灣系列 3 蔡英文篇》社論－先與藍營選民及大陸對話,https://www.chinatimes.com/newspapers/20160106000451-260109,04:102016/01/06,China Times
最後關頭防奧步 蔡喊國會席次過半,,04:102016/01/06,China Times
南海主權政策 藍綠兩黨互嗆,,04:102016/01/06,China Times
短 評－狂想曲又來了,https://www.chinatimes.com/newspapers/20160106000452-260109,04:102016/01/06,China Times
藍掛「支持小英就是支持美豬」布條 綠營提告,https://www.chinatimes.com/realtimenews/20160106003708-260407,15:142016/01/06,China Times
我見我思－新年你快樂嗎,https://www.chinatimes.com/newspapers/20160106000456-260109,04:102016/01/06,China Times
朱批立場反覆 蔡駁扭曲作文章,https://www.chinatimes.com/newspapers/20160106000817-260301,04:102016/01/06,China Times
慰安婦議題》綠：支持政府向日爭慰安婦權益,https://www.chinatimes.com/newspapers/20160106000808-260301,04:102016/01/06,China Times
黃復興砲打蔡宋李扁：票投國民黨,https://www.chinatimes.com/realtimenews/20160106002705-260401,11:222016/01/06,China Times
被譏數字總統 馬諷蔡見笑轉生氣,https://www.chinatimes.com/newspapers/20160106000820-260301,04:102016/01/06,China Times
社評－大陸台商應用選票挺九二共識,https://www.chinatimes.com/newspapers/20160106000951-260310,04:102016/01/06,China Times
「支持小英就是支持美豬」藍掛布條挨告,https://www.chinatimes.com/newspapers/20160106000556-260107,04:102016/01/06,China Times
無畏風雨 陳建仁陪同蔡煌瑯掃街拜票,https://www.chinatimes.com/realtimenews/20160106003421-260407,14:182016/01/06,China Times
爆料林母是大賺人民幣的「買辦」 蔡正元批 林昶佐吃中國罵中國,,04:102016/01/06,China Times
蔡英文新北站台 批半分忠引發學運,,04:102016/01/05,China Times
王如玄批蔡英文 綠指混淆視聽,https://www.chinatimes.com/realtimenews/20160105005330-260407,20:042016/01/05,China Times
蔡英文：國民黨不可能讓我們躺著贏,https://www.chinatimes.com/realtimenews/20160105004785-260407,17:132016/01/05,China Times
選舉倒數10天 蔡英文將赴宜蘭造勢,https://www.chinatimes.com/realtimenews/20160105000001-260407,00:182016/01/05,China Times
選前倒數 蔡英文：防對手抹黑、恐嚇、賄選,https://www.chinatimes.com/realtimenews/20160105004878-260407,17:362016/01/05,China Times
蔡英文屏東參拜 批藍營選到最後剩三招,https://www.chinatimes.com/realtimenews/20160105005128-260407,18:452016/01/05,China Times
前經建會副主委葉萬安：蔡英文勝選恐百萬人失業,https://www.chinatimes.com/realtimenews/20160105002076-260401,09:072016/01/05,China Times
蔡英文若放棄南海 胡志強：傷害國家主權,https://www.chinatimes.com/realtimenews/20160105003001-260401,11:592016/01/05,China Times
小英拿起屠刀，要人放下屠刀,https://www.chinatimes.com/newspapers/20160105000441-260109,04:102016/01/05,China Times
